intra_edge_id,province_code,from_load_center_id,to_load_center_id,distance_km,technology,reference_capacity_gw,unit_cost_yuan_per_kw,initial_capacity_gw,candidate_method,distance_validity,initial_capacity_method
INTRA_53_LC_156530300_LC_156532600,53,LC_156530300,LC_156532600,234.2153106908483,AC_500kV,2.3503314364450887,422.08137253998115,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530400_LC_156530800,53,LC_156530400,LC_156530800,221.50117562728278,AC_500kV,2.401577274623249,402.4912712720277,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530400_LC_156532300,53,LC_156530400,LC_156532300,143.2631845727478,AC_500kV,2.7580636367950473,296.1305586377083,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530400_LC_156532500,53,LC_156530400,LC_156532500,108.87980065293267,AC_500kV,2.9397577560480603,256.7776733924341,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530400_LC_156532600,53,LC_156530400,LC_156532600,217.0581210886259,AC_500kV,2.419897775924142,395.8006803325132,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530500_LC_156530900,53,LC_156530500,LC_156530900,150.07574699362155,AC_500kV,2.7239928767885546,304.4482408670099,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530500_LC_156532900,53,LC_156530500,LC_156532900,146.95665228662946,AC_500kV,2.739515444339724,300.6183153259094,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530500_LC_156533100,53,LC_156530500,LC_156533100,119.3429251106758,AC_500kV,2.882699062410207,268.2952526333984,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530500_LC_156533300,53,LC_156530500,LC_156533300,153.42431939741755,AC_500kV,2.7074708948501844,308.6009445492469,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530600_LC_156530700,53,LC_156530600,LC_156530700,354.5128856741719,AC_500kV,1.9423032706119412,640.8578191885273,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530700_LC_156532900,53,LC_156530700,LC_156532900,135.72751946765044,AC_500kV,2.796476364853016,287.1329089342869,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530700_LC_156533300,53,LC_156530700,LC_156533300,162.3854798113068,AC_500kV,2.663972711819649,319.9241959573319,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530700_LC_156533400,53,LC_156530700,LC_156533400,140.83469296917,AC_500kV,2.7703588515534956,293.20773602312124,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530800_LC_156530900,53,LC_156530800,LC_156530900,137.28188329094172,AC_500kV,2.788489959872713,288.9714817350929,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530800_LC_156532800,53,LC_156530800,LC_156532800,120.7571140161653,AC_500kV,2.875108057539806,269.8823649833421,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530900_LC_156532800,53,LC_156530900,LC_156532800,246.48958529953532,AC_500kV,2.302474549267861,441.62310451930625,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156530900_LC_156533100,53,LC_156530900,LC_156533100,180.03867391790766,AC_500kV,2.5812547980388953,343.13606417482936,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156532300_LC_156532900,53,LC_156532300,LC_156532900,136.14289139524504,AC_500kV,2.7943389301319717,287.6233496616219,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156532500_LC_156532600,53,LC_156532500,LC_156532600,127.2896649324547,AC_500kV,2.8404109333588234,277.3084853938029,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156532500_LC_156532800,53,LC_156532500,LC_156532800,294.04514243056155,AC_500kV,2.13112238359477,523.2583748321658,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156532900_LC_156533300,53,LC_156532900,LC_156533300,156.0525032695081,AC_500kV,2.6946059410513215,311.890113673083,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156532900_LC_156533400,53,LC_156532900,LC_156533400,246.4478927136022,AC_500kV,2.3026344786637325,441.5556738564428,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156533100_LC_156533300,53,LC_156533100,LC_156533300,249.6949467610193,AC_500kV,2.2902319456165845,446.82877677990825,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_53_LC_156533300_LC_156533400,53,LC_156533300,LC_156533400,160.90752424154374,AC_500kV,2.671075672569019,318.03550332181726,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540100_LC_156540200,54,LC_156540100,LC_156540200,253.8162126913305,AC_500kV,2.274643608144186,453.5845226504765,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540100_LC_156540500,54,LC_156540100,LC_156540500,92.40386177211542,AC_500kV,2.9894425249184033,240.60257072848162,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540100_LC_156540600,54,LC_156540100,LC_156540600,238.7866540495056,AC_500kV,2.3323252591226304,429.2868153680401,0.3952574501338009,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540100_LC_156542500,54,LC_156540100,LC_156542500,941.3689962048205,AC_500kV,1.0869303802934247,2445.452007450399,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540200_LC_156540500,54,LC_156540200,LC_156540500,305.2960898110669,AC_500kV,2.093653989861261,543.964125401937,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540200_LC_156540600,54,LC_156540200,LC_156540600,440.409834857415,AC_500kV,1.7212470476956256,834.4881384285616,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540200_LC_156542500,54,LC_156540200,LC_156542500,741.8491531680132,AC_500kV,1.2461424214256924,1730.635577675693,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540300_LC_156540400,54,LC_156540300,LC_156540400,275.2806996005218,AC_500kV,2.1961598340571444,489.9144606304951,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540300_LC_156540500,54,LC_156540300,LC_156540500,546.7715487106578,AC_500kV,1.5089944974996943,1115.5819431335794,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540300_LC_156540600,54,LC_156540300,LC_156540600,466.0953534192662,AC_500kV,1.6643674598682514,898.3149425814096,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540400_LC_156540500,54,LC_156540400,LC_156540500,280.3698742275708,AC_500kV,2.1781990202994814,498.8112206748765,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540400_LC_156540600,54,LC_156540400,LC_156540600,323.68276076914424,AC_500kV,2.0347830296380223,578.9575463250035,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540500_LC_156540600,54,LC_156540500,LC_156540600,293.3376104315814,AC_500kV,2.133516292638824,521.9741634555553,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_54_LC_156540600_LC_156542500,54,LC_156540600,LC_156542500,985.4487174365715,AC_500kV,1.0617646406195873,2609.24604748036,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610100_LC_156610200,61,LC_156610100,LC_156610200,93.54166166939092,AC_500kV,2.9894425249184033,241.6073706882632,2.1187869219999858,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610100_LC_156610300,61,LC_156610100,LC_156610300,157.65729110403763,AC_500kV,2.6867945829968574,313.9114514182219,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610100_LC_156610400,61,LC_156610100,LC_156610400,48.70416931559615,AC_500kV,2.9894425249184033,202.0110316292779,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610100_LC_156610500,61,LC_156610100,LC_156610500,105.08572874915374,AC_500kV,2.9608431736987866,252.698418870053,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610100_LC_156610900,61,LC_156610100,LC_156610900,167.58003283187975,AC_500kV,2.63922822617884,326.6290372646931,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610100_LC_156611000,61,LC_156610100,LC_156611000,112.14758565085664,AC_500kV,2.921766810741932,260.33239416292764,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610200_LC_156610400,61,LC_156610200,LC_156610400,77.28299984060739,AC_500kV,2.9894425249184033,227.24921967174214,9.582470526123252,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610200_LC_156610500,61,LC_156610200,LC_156610500,77.19401754077444,AC_500kV,2.9894425249184033,227.17063870903723,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610200_LC_156610600,61,LC_156610200,LC_156610600,165.5479900146024,AC_500kV,2.6488672926537222,323.99380503154714,11.058507758247197,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610200_LC_156610800,61,LC_156610200,LC_156610800,349.573460764593,AC_500kV,1.9566148284089597,630.6686815508647,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610300_LC_156610400,61,LC_156610300,LC_156610400,117.55226071000929,AC_500kV,2.892351918714816,266.29606112810774,1.4493785813788218,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610300_LC_156610700,61,LC_156610300,LC_156610700,146.4645790422782,AC_500kV,2.741976082067039,300.01745496631975,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610400_LC_156610500,61,LC_156610400,LC_156610500,123.87403218948546,AC_500kV,2.8584776398547334,273.40615816636614,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610400_LC_156610700,61,LC_156610400,LC_156610700,206.24986362773583,AC_500kV,2.4653783473694277,379.8584498027277,4.72461822446522,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610500_LC_156610600,61,LC_156610500,LC_156610600,185.66281885328678,AC_500kV,2.5557064544110233,350.7864396854743,2.075192049319476,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610500_LC_156610800,61,LC_156610500,LC_156610800,365.5909601537164,AC_500kV,1.910880602312098,664.0865729852517,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610500_LC_156611000,61,LC_156610500,LC_156611000,133.29101409100178,AC_500kV,2.809061844045273,284.26896762568157,4.392764353033684,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610600_LC_156610800,61,LC_156610600,LC_156610800,184.5679180202432,AC_500kV,2.5606502800050883,349.28732950306426,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610700_LC_156610900,61,LC_156610700,LC_156610900,178.37383706289165,AC_500kV,2.5888910629556703,340.8952278773799,1.3086375560435917,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_61_LC_156610900_LC_156611000,61,LC_156610900,LC_156611000,144.17840476133597,AC_500kV,2.7534505176249207,297.2378169258886,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620100_LC_156620400,62,LC_156620100,LC_156620400,87.3692246064185,AC_500kV,2.9894425249184033,236.156443396496,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620100_LC_156620600,62,LC_156620100,LC_156620600,215.4009926217778,AC_500kV,2.4267863663294125,393.32578508408494,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620100_LC_156621100,62,LC_156620100,LC_156621100,114.63940733750464,AC_500kV,2.9081525893110207,263.0688292916272,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620100_LC_156622900,62,LC_156620100,LC_156622900,71.65097903580606,AC_500kV,2.9894425249184033,222.2755381907505,0.44410548071061196,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620100_LC_156623000,62,LC_156620100,LC_156623000,186.16814733708418,AC_500kV,2.5534295832300584,351.4799149339301,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620200_LC_156620300,62,LC_156620200,LC_156620300,364.7437585530088,AC_500kV,1.9132511316013705,662.2917564637668,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620200_LC_156620700,62,LC_156620200,LC_156620700,219.1594386927348,AC_500kV,2.4112062314984364,398.95496967062104,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620200_LC_156620900,62,LC_156620200,LC_156620900,68.94472483793098,AC_500kV,2.9894425249184033,219.8856240101508,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620300_LC_156620400,62,LC_156620300,LC_156620400,304.31515524583745,AC_500kV,2.0968763401286146,542.1375243614671,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620300_LC_156620600,62,LC_156620300,LC_156620600,98.17565883613098,AC_500kV,2.9894425249184033,245.6996897137068,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620300_LC_156620700,62,LC_156620300,LC_156620700,146.9825531525377,AC_500kV,2.739386014850633,300.6499676274566,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620300_LC_156620900,62,LC_156620300,LC_156620900,433.32603181858934,AC_500kV,1.737629129443373,817.3572435664308,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620400_LC_156620600,62,LC_156620400,LC_156620600,206.21479948937863,AC_500kV,2.4655280317776347,379.80749585290437,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620400_LC_156621000,62,LC_156620400,LC_156621000,295.8391719804386,AC_500kV,2.125072489777022,526.5241281347103,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620400_LC_156621100,62,LC_156620400,LC_156621100,152.79280686477554,AC_500kV,2.710575561108928,307.81452334720484,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620400_LC_156622900,62,LC_156620400,LC_156622900,158.07074155546832,AC_500kV,2.68478749098371,314.43381333080276,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620500_LC_156620800,62,LC_156620500,LC_156620800,120.91539182796659,AC_500kV,2.8742602366779417,270.06044969497304,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620500_LC_156621000,62,LC_156620500,LC_156621000,230.49581811690203,AC_500kV,2.365144518566776,416.28193564990437,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620500_LC_156621100,62,LC_156620500,LC_156621100,134.36637635059833,AC_500kV,2.803497139264495,285.5302641466733,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620500_LC_156621200,62,LC_156620500,LC_156621200,112.69200025838275,AC_500kV,2.9187846655420726,260.9283416808269,0.5680437135616352,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620600_LC_156620700,62,LC_156620600,LC_156620700,238.06638068142126,AC_500kV,2.3351478623436037,428.14580234254674,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620700_LC_156620900,62,LC_156620700,LC_156620900,287.2230604804898,AC_500kV,2.154393290911655,510.96399973359706,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
INTRA_62_LC_156620800_LC_156621000,62,LC_156620800,LC_156621000,111.79690210875737,AC_500kV,2.923690039628598,259.94908063667793,0.0,within_province_mst_plus_3_nearest_neighbours_geodesic,within_AC500_source_range,2025_simultaneous_wind_solar_hydro_nameplate_spatial_balance_proxy; thermal_nuclear_biomass_allocated_by_city_demand_share
